URL,Status Code,Content-Type
https://library.soton.ac.uk/srch.php?tag=statistics+skills&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=stats+help&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=study+skills&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=study+support&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=writing+help&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/srch.php?tag=writing+skills&default_lg=1,200,text/html; charset=UTF-8
https://library.soton.ac.uk/research#s-lg-guide-main,200,text/html; charset=UTF-8
https://library.soton.ac.uk/research/home,200,text/html; charset=UTF-8
http://library.soton.ac.uk/openaccess,200,text/html; charset=UTF-8
http://library.soton.ac.uk/researchdata,200,text/html; charset=UTF-8
http://library.soton.ac.uk/bibliometrics,200,text/html; charset=UTF-8
http://library.soton.ac.uk/systematic-reviews,200,text/html; charset=UTF-8
https://library.soton.ac.uk/identifiers/research/publicid/home,200,text/html; charset=UTF-8
https://library.soton.ac.uk/research/contacts,200,text/html; charset=UTF-8
https://library.soton.ac.uk/research/pure/faqs,200,text/html; charset=UTF-8
https://library.soton.ac.uk/research/policies,200,text/html; charset=UTF-8
http://library.soton.ac.uk/researchdata/,200,text/html; charset=UTF-8
http://library.soton.ac.uk/research/pure,200,text/html; charset=UTF-8
http://library.soton.ac.uk/research/training,200,text/html; charset=UTF-8
http://library.soton.ac.uk/research/identifiers,200,text/html; charset=UTF-8
https://library.soton.ac.uk/lovedata/reproducibiliTea,200,text/html; charset=UTF-8
https://library.soton.ac.uk/research/openaccess,200,text/html; charset=UTF-8
https://library.soton.ac.uk/diversity#s-lg-guide-main,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sb.php?subject_id=131287,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sb.php?subject_id=29728,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sb.php?subject_id=134234,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#s-lg-guide-main,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#collapseTwo,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#collapseThree,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#collapseFour,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#collapseFive,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#collapseSix,200,text/html; charset=UTF-8
https://library.soton.ac.uk/sash/online-reading-lists#collapseSeven,200,text/html; charset=UTF-8
