URL,Parent URL
https://www.ipu.org/english/home.htm,https://library.soton.ac.uk/az.php?
https://digimap.edina.ac.uk/global,https://library.soton.ac.uk/az.php?
https://rdmrose.group.shef.ac.uk/?page_id=10,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://go.gale.com/ps/start.do?p=LitRC&u=unisoton&aty=ip,https://library.soton.ac.uk/az.php?
https://plus.lexis.com/uk/xhome?federationidp=QH7VRR61106,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://aclandanatomy.com,https://library.soton.ac.uk/az.php?
https://www.bailii.org/bailii/BAILII_IALS_quick_guide.pd,https://library.soton.ac.uk/az.php?
https://www.bl.uk/reshelp/bldept/music/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://infotrac.gale.com/itweb/unisoton?db=ITOF,https://library.soton.ac.uk/az.php?
https://www.ulrichsweb.com/,https://library.soton.ac.uk/az.php?
https://www.bsigroup.com/en-GB/topics/supporting-our-clients-and-content-partners/?utm_source=pardot&utm_medium=email&utm_campaign=+SM-STAN-SUB-PRM-DRM-2011-2012,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://heinonline.org/HOL/Index?collection=journals&set_as_cursor=clear,https://library.soton.ac.uk/az.php?
https://librariesandarchives.portsmouth.gov.uk/public-library-service/your-library/patents-library/,https://library.soton.ac.uk/az.php?
https://www.si.edu,https://library.soton.ac.uk/az.php?
https://elibrary.worldbank.org/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.proquest.com/hnpirishtimes?accountid=13963,https://library.soton.ac.uk/az.php?
http://infomotions.com/alex/,https://library.soton.ac.uk/az.php?
https://unispal.un.org/unispal.nsf/udc.htm,https://library.soton.ac.uk/az.php?
https://www.youtube.com/watch?list=PLn0nrSd4xjjaHFx0c5tvq6aiQIov8tz22&v=H4Jkpx1AHfA,https://library.soton.ac.uk/az.php?
https://southampton.on.worldcat.org/discovery,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1443-9883.htm,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://infotrac.gale.com/itweb/unisoton?db=STND,https://library.soton.ac.uk/az.php?
https://www.janeausten.ac.uk/index.html,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.oxfordreference.com/views/BOOK_SEARCH.html?book=t124&subject=s23,https://library.soton.ac.uk/az.php?
https://gallica.bnf.fr/accueil/en/content/accueil-en,https://library.soton.ac.uk/az.php?
https://www.cprd.com/,https://library.soton.ac.uk/az.php?
https://www.heritagegateway.org.uk/Gateway/Resource_Desc.aspx?resourceID=1,https://library.soton.ac.uk/az.php?
"https://soton.idm.oclc.org/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,shib&profile=ehost&defaultdb=aax",https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://search.proquest.com/artarchitecture?accountid=13963,https://library.soton.ac.uk/az.php?
https://www.ajr.org.uk/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://academic.oup.com/journals/search-results?q=coronavirus&fl_SiteID=5567&SearchSourceType=1&allJournals=1&sort=Date+%e2%80%93+Newest+First&access_free=true&access_unlocked=true&access_openaccess=true,https://library.soton.ac.uk/az.php?
https://search.proquest.com/central/?accountid=13963,https://library.soton.ac.uk/az.php?
https://www.oecd.org/,https://library.soton.ac.uk/az.php?
https://www.cancer.gov/,https://library.soton.ac.uk/az.php?
https://www.worldshakesbib.org/,https://library.soton.ac.uk/az.php?
https://esi.clarivate.com,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1471-5201.htm,https://library.soton.ac.uk/az.php?
https://www.parliament.uk/business/publications/hansard/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1756-6266.htm,https://library.soton.ac.uk/az.php?
https://sotonac.sharepoint.com/teams/ResourceSpecificPasswords/Significant%20Ships/Forms/AllItems.aspx?viewid=25dedabe%2D2faa%2D4895%2D9457%2Da0956c12ba86&id=%2Fteams%2FResourceSpecificPasswords%2FSignificant%20Ships%2FSignificant%20Small%20Ships,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://infotrac.gale.com/itweb/unisoton?db=LITF,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/0968-4883.htm,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.annualreviews.org/journal/linguist,https://library.soton.ac.uk/az.php?
https://www.photostore.org.uk/HOME.aspx,https://library.soton.ac.uk/az.php?
https://www.traceybush.com,https://library.soton.ac.uk/az.php?
https://www.amscholar.amdigital.co.uk/WW2Studies,https://library.soton.ac.uk/az.php?
http://www.thecasecentre.org/educators/casemethod/resources/freecasesoverview,https://library.soton.ac.uk/az.php?
https://casebooks.lib.cam.ac.uk/,https://library.soton.ac.uk/az.php?
https://scholar.archive.org/about,https://library.soton.ac.uk/az.php?
https://library.soton.ac.uk/accessibility,https://library.soton.ac.uk/az.php?
http://www.worldlii.org/countries.html,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/0307-4358.htm,https://library.soton.ac.uk/az.php?
https://ebookcentral.proquest.com/lib/soton-ebooks/detail.action?docID=4657833,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1746-8809.htm,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.sciencedirect.com/science/journal/13573039,https://library.soton.ac.uk/az.php?
https://www.cdc.gov/nchs/,https://library.soton.ac.uk/az.php?
http://www.educational-audiologists.org.uk/index.php,https://library.soton.ac.uk/az.php?
https://www.couttsoasis.com/,https://library.soton.ac.uk/az.php?
https://library.soton.ac.uk/kanopy,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1751-1062.htm,https://library.soton.ac.uk/az.php?
https://www.youtube.com/watch?v=6Qj6WNdPR6w,https://library.soton.ac.uk/az.php?
https://www.architecture.com,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/2040-0705.htm,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/0265-1335.htm,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1355-5855.htm,https://library.soton.ac.uk/az.php?
http://www.chemspider.com/Help.aspx,https://library.soton.ac.uk/az.php?
https://institutions.exacteditions.com/blm,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://go.gale.com/ps/start.do?p=STND&u=unisoton,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://search.proquest.com/hnpmichiganchronicle?accountid=13963,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/0143-7739.htm,https://library.soton.ac.uk/az.php?
https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs/about/statistics,https://library.soton.ac.uk/az.php?
https://dal.ca.libguides.com/content.php?pid=860&sid=11818,https://library.soton.ac.uk/az.php?
https://cks.nice.org.uk/,https://library.soton.ac.uk/az.php?
https://library.soton.ac.uk/artistsbooks,https://library.soton.ac.uk/az.php?
https://www.ciwem.org/,https://library.soton.ac.uk/az.php?
https://voices.iit.edu/,https://library.soton.ac.uk/az.php?
https://www.engineeringvillage.com/search/quick.url,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.nejm.org/coronavirus,https://library.soton.ac.uk/az.php?
https://www.asce.org/,https://library.soton.ac.uk/az.php?
https://katefarley.wordpress.com/,https://library.soton.ac.uk/az.php?
https://www.proquest.com/publication/29265/?accountid=13963,https://library.soton.ac.uk/az.php?
https://proquest.libguides.com/pq1academic,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1759-0817.htm,https://library.soton.ac.uk/az.php?
https://ukdataservice.ac.uk/media/104397/data_citation_online.pdf,https://library.soton.ac.uk/az.php?
https://axial.acs.org/2020/02/03/coronavirus-research/,https://library.soton.ac.uk/az.php?
https://www.google.com/intl/en/googlebooks/about/index.html,https://library.soton.ac.uk/az.php?
https://www.jewishgen.org/,https://library.soton.ac.uk/az.php?
https://mitsloan.mit.edu/LearningEdge/Pages/default.aspx,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.annualreviews.org/journal/bioeng,https://library.soton.ac.uk/az.php?
https://archiveshub.jisc.ac.uk/,https://library.soton.ac.uk/az.php?
https://www.dnb.de/DE/Home/home_node.html,https://library.soton.ac.uk/az.php?
https://lexisnexisuk.custhelp.com/app/lexisplus,https://library.soton.ac.uk/az.php?
https://home.liebertpub.com/lpages/-coronavirus-science-backed-research/250/,https://library.soton.ac.uk/az.php?
https://oep.hypotheses.org/2515,https://library.soton.ac.uk/az.php?
https://www.ams-net.org/ddm/index.php,https://library.soton.ac.uk/az.php?
https://go.gale.com/ps/start.do?p=STHA&u=unisoton,https://library.soton.ac.uk/az.php?
https://www.scielo.br/,https://library.soton.ac.uk/az.php?
http://www.bsno.org.uk/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.knovel.com/knovel2/Toc.jsp?SpaceID=10093&BookID=761,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://link.springer.com/books/a/1,https://library.soton.ac.uk/az.php?
https://shibboleth2sp.pm.semcs.net/Shibboleth.sso/Login?entityID=https%3A%2F%2Fwebauth.soton.ac.uk%2Fshibboleth&target=https%3A%2F%2Fshibboleth2sp.pm.semcs.net%2Fshib%3Fdest%3Dhttp%253A%252F%252Fwww.citethemrightonline.com%252FShibValidate,https://library.soton.ac.uk/az.php?
https://www.youtube.com/user/EDINADigimap/videos,https://library.soton.ac.uk/az.php?
https://www.oxfordscholarlyeditions.com/,https://library.soton.ac.uk/az.php?
https://www.data-archive.ac.uk/,https://library.soton.ac.uk/az.php?
https://library.soton.ac.uk/wardcollection,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://heinonline.org/HOL/Index?collection=cfr,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1756-1396.htm,https://library.soton.ac.uk/az.php?
https://www.iln.org.uk/newyeargrid.htm,https://library.soton.ac.uk/az.php?
https://www.lr.org/,https://library.soton.ac.uk/az.php?
https://institutions.exacteditions.com/blm/music,https://library.soton.ac.uk/az.php?
https://gallica.bnf.fr/html/und/presse-et-revues/presse-et-revues,https://library.soton.ac.uk/az.php?
https://link.gale.com/apps/SPOL?u=unisoton,https://library.soton.ac.uk/az.php?
https://library.soton.ac.uk/endnote,https://library.soton.ac.uk/az.php?
https://www.austlii.edu.au/,https://library.soton.ac.uk/az.php?
https://www.jpress.org.il/view-english.asp,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.ieee.org/,https://library.soton.ac.uk/az.php?
https://www.hermitagemuseum.org/fcgi-bin/db2www/browse.mac/category?selLang=English,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://heinonline.org/HOL/Index?collection=ustreaties,https://library.soton.ac.uk/az.php?
http://library.soton.ac.uk/orcid,https://library.soton.ac.uk/az.php?
http://www.britishpoliticalspeech.org/,https://library.soton.ac.uk/az.php?
https://www.biochemistry.org/2020/01/31/biochemical-society-and-portland-press-sign-joint-statement-on-sharing-research-data-relating-to-the-novel-coronavirus-ncov-outbreak/,https://library.soton.ac.uk/az.php?
https://www.artsprofessional.co.uk/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.elsevier.com/connect/coronavirus-information-center,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/0025-1747.htm,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.oxfordhandbooks.com/,https://library.soton.ac.uk/az.php?
http://bufvc.ac.uk/tvandradio/tvtip/,https://library.soton.ac.uk/az.php?
https://www.gov.uk/government/organisations/marine-accident-investigation-branch,https://library.soton.ac.uk/az.php?
https://spiedigitallibrary.org,https://library.soton.ac.uk/az.php?
https://groupsite.soton.ac.uk/Academic/University-Library/Pages/Passwords.aspx,https://library.soton.ac.uk/az.php?
http://library.soton.ac.uk/tutorials/wrds,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1750-614X.htm,https://library.soton.ac.uk/az.php?
https://www.gogeo.ac.uk/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://search.alexanderstreet.com/nath,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.annualreviews.org/journal/cancerbio,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.annualreviews.org/journal/immunol,https://library.soton.ac.uk/az.php?
https://www.batod.org.uk/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.scopus.com,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/0268-3946.htm,https://library.soton.ac.uk/az.php?
https://www.nato.int/cps/en/natolive/index.htm,https://library.soton.ac.uk/az.php?
https://china-data-online.com,https://library.soton.ac.uk/az.php?
https://www.toxnet.nlm.nih.gov,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.oxfordreference.com/view/10.1093/acref/9780199571444.001.0001/acref-9780199571444,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.emeraldinsight.com/1741-038X.htm,https://library.soton.ac.uk/az.php?
https://www.bridgemanimages.com/en-GB/,https://library.soton.ac.uk/az.php?
https://www.vam.ac.uk/page/n/national-art-library/,https://library.soton.ac.uk/az.php?
https://zbmath.org/,https://library.soton.ac.uk/az.php?
http://libcat.hants.gov.uk/,https://library.soton.ac.uk/az.php?
https://www.azom.com/,https://library.soton.ac.uk/az.php?
https://classweb.loc.gov/Auto,https://library.soton.ac.uk/az.php?
https://www.liverandlights.co.uk/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.annualreviews.org/journal/neuro,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.proquest.com/hnpnorfolkjournalguide1/news/fromDatabasesLayer?accountid=13963,https://library.soton.ac.uk/az.php?
https://help.kanopy.com/hc/en-us/articles/360026341194-Creating-a-Kanopy-account#academic,https://library.soton.ac.uk/az.php?
https://library.soton.ac.uk/cope,https://library.soton.ac.uk/az.php?
https://www.wiley.com/network/wdatraining,https://library.soton.ac.uk/az.php?
https://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Health+and+Social+Care,https://library.soton.ac.uk/az.php?
https://www.wooclap.com/en/distance-learning/,https://library.soton.ac.uk/az.php?
https://soton.idm.oclc.org/login?url=https://www.lyellcollection.org/,https://library.soton.ac.uk/az.php?
https://apastyle.apa.org/instructional-aids/tutorials-webinars,https://library.soton.ac.uk/az.php?
http://www.londonlowlife.amdigital.co.uk/,https://library.soton.ac.uk/az.php?
https://library.soton.ac.uk/tutorials,https://library.soton.ac.uk/az.php?
