url,status,state,parent,failureDetails
"https://lgapi-eu.libapps.com/web/css2.15.3/common/springspace_sui_helptip.css",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/research/policies",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/open_book.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/water_drop.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/3710/images/help.jpg",200,OK,"https://library.soton.ac.uk/","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/help.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/id_card.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/158492/images/policy1.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/customers/501/images/contact.png",200,OK,"https://library.soton.ac.uk/research","[]"
"https://library.soton.ac.uk/ld.php?screenshot=ejefff.png&size=facebook&cb=1728440049",0,BROKEN,"https://library.soton.ac.uk/sash",""
"https://stackpath.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/lovedata/reproducibiliTea",200,OK,"https://library.soton.ac.uk/research","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/3710/images/teaching.jpg",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/c.php?g=494555&p=3384182",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://lgapi-eu.libapps.com/web/js/sa.min.js?3116",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/?group_id=16143",0,BROKEN,"https://library.soton.ac.uk/sash",""
"https://help.soton.ac.uk/$sn-va-web-client-app.do?sysparm_skip_load_history=true&sysparm_branding_key=uos_chat",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/appointment",200,OK,"https://library.soton.ac.uk/","[]"
"https://www.southampton.ac.uk/isolutions/getting-help/index.page",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/engagement",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/healthsciences",0,BROKEN,"https://library.soton.ac.uk/home/subjects",""
"https://library.soton.ac.uk/returntocampus",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/offcampus",200,OK,"https://library.soton.ac.uk/","[]"
"https://libapps-eu.s3.amazonaws.com/accounts/3710/images/Hartley.jpg",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/sash/time-management",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://library.soton.ac.uk/openaccess/finding-open-access",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/libraryprojects",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/supporting-staff/resources",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/writing_home",200,OK,"https://library.soton.ac.uk/sash","[]"
"https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTY5NDIxMSZwPTQ5ODA4NDM=",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/home/enquiries",0,BROKEN,"https://library.soton.ac.uk/home/subjects",""
"https://library.soton.ac.uk/home",0,BROKEN,"https://library.soton.ac.uk/home/subjects",""
"http://library.soton.ac.uk/sash",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://www.southampton.ac.uk/library",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/home/resourceinfo",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://southampton.libapps.com/libapps/login.php?site_id=512&target64=L2xpYmd1aWRlcy9hZG1pbl9jLnBocD9nPTEzMTI5MiZwPTg1ODY5OA==",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://pastexampapers.soton.ac.uk/",200,OK,"https://library.soton.ac.uk/","[]"
"https://library.soton.ac.uk/sash/generative-ai",200,OK,"https://library.soton.ac.uk/sash","[]"
"http://<a href="https://www.flaticon.com/free-icons/device" title="device icons">Device icons created by Muhammad Ali - Flaticon</a>",0,BROKEN,"https://library.soton.ac.uk/sash/generative-ai",""
"http://<a href="https://www.flaticon.com/free-icons/questions" title="questions icons">Questions icons created by Freepik - Flaticon</a>",0,BROKEN,"https://library.soton.ac.uk/sash/generative-ai",""
"https://library.soton.ac.uk/prf.php?id=316ae718-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/prf.php?id=316bc3cc-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/prf.php?id=31654b97-7be3-11ed-b9dc-02207e550b73",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/home/contact",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
"https://library.soton.ac.uk/home/collections",200,OK,"https://library.soton.ac.uk/home/subjects","[]"
